Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
169393.0,365.0,,,,,414.0,,,,10.7,
169452.0,365.0,,,,,414.0,,,,10.6,
742483.0,365.0,,,,,307.0,,,,7.3,
169403.0,365.0,,,,,107.0,,,,12.5,
742537.0,365.0,,,,,407.0,,,,6.5,
169356.0,365.0,,,,,207.0,,,,12.2,
823493.0,365.0,,,,,307.0,,,,6.2,
823568.0,365.0,,,,,414.0,,,,5.0,
168412.0,365.0,,,,,207.0,,,,15.0,
213772.0,365.0,,,,,207.0,,,,12.8,
169297.0,365.0,,,,,207.0,,,,10.9,
168530.0,365.0,,,,,207.0,,,,14.3,
547618.0,365.0,,,,,107.0,,,,8.3,
131352.0,661.0,,,,,410.0,,,,9.4,
828077.0,661.0,,,,,210.0,,,,2.0,
131351.0,661.0,,,,,409.0,,,,4.8,
828097.0,661.0,,,,,409.0,,,,1.0,
131264.0,657.0,,,,,3.0,,,,59.9,
216429.0,386.0,,,,,302.0,,,,30.5,
167581.0,375.0,,,,,202.0,,,,23.9,
165988.0,375.0,,,,,202.0,,,,25.7,
643589.0,375.0,,,,,202.0,,,,15.8,
741124.0,375.0,,,,,101.0,,,,25.8,
412659.0,375.0,,,,,101.0,,,,22.9,
741292.0,375.0,,,,,501.0,,,,20.7,
412731.0,375.0,,,,,301.0,,,,16.5,
412730.0,375.0,,,,,301.0,,,,25.7,
166784.0,375.0,,,,,401.0,,,,19.6,
166725.0,375.0,,,,,401.0,,,,20.0,
166707.0,375.0,,,,,301.0,,,,21.4,
412660.0,375.0,,,,,101.0,,,,26.3,
602936.0,375.0,,,,,102.0,,,,24.8,
743649.0,386.0,,,,,101.0,,,,28.0,
165857.0,375.0,,,,,101.0,,,,37.9,
166624.0,375.0,,,,,101.0,,,,34.2,
741126.0,375.0,,,,,101.0,,,,21.6,
741294.0,375.0,,,,,501.0,,,,15.3,
336721.0,375.0,,,,,101.0,,,,26.7,
667130.0,375.0,,,,,206.0,,,,25.6,
667040.0,375.0,,,,,3.0,,,,29.3,
175444.0,375.0,,,,,310.0,,,,33.0,
650919.0,386.0,,,,,3.0,,,,25.9,
338208.0,386.0,,,,,409.0,,,,32.5,
650958.0,386.0,,,,,409.0,,,,33.4,
650959.0,386.0,,,,,410.0,,,,37.4,
826318.0,375.0,,,,,308.0,,,,11.8,
649903.0,365.0,,,,,104.0,,,,9.3,
649692.0,365.0,,,,,203.0,,,,7.2,
333985.0,365.0,,,,,205.0,,,,9.5,
212805.0,365.0,,,,,205.0,,,,9.5,
669771.0,365.0,,,,,305.0,,,,8.6,
177329.0,365.0,,,,,305.0,,,,13.1,
213759.0,365.0,,,,,106.0,,,,15.6,
213783.0,365.0,,,,,306.0,,,,12.9,
823490.0,365.0,,,,,306.0,,,,6.4,
650035.0,365.0,,,,,406.0,,,,6.5,
411023.0,365.0,,,,,208.0,,,,8.4,
169343.0,365.0,,,,,106.0,,,,14.7,
169402.0,365.0,,,,,106.0,,,,14.1,
742408.0,365.0,,,,,106.0,,,,8.0,
411114.0,365.0,,,,,408.0,,,,7.6,
169428.0,365.0,,,,,308.0,,,,11.5,
169369.0,365.0,,,,,308.0,,,,12.0,
411018.0,365.0,,,,,206.0,,,,8.6,
823544.0,365.0,,,,,406.0,,,,5.7,
168425.0,365.0,,,,,308.0,,,,13.7,
213785.0,365.0,,,,,308.0,,,,12.0,
605989.0,365.0,,,,,308.0,,,,8.7,
742488.0,365.0,,,,,308.0,,,,6.7,
334200.0,365.0,,,,,106.0,,,,11.9,
667069.0,375.0,,,,,103.0,,,,17.0,
602950.0,375.0,,,,,106.0,,,,31.3,
825833.0,375.0,,,,,106.0,,,,21.1,
826319.0,375.0,,,,,308.0,,,,16.6,
334016.0,365.0,,,,,304.0,,,,10.4,
179432.0,375.0,,,,,5.0,,,,16.2,
179422.0,375.0,,,,,5.0,,,,16.8,
211379.0,375.0,,,,,5.0,,,,9.3,
643317.0,375.0,,,,,5.0,,,,16.2,
336520.0,375.0,,,,,204.0,,,,19.1,
826077.0,375.0,,,,,414.0,,,,11.4,
165757.0,375.0,,,,,207.0,,,,31.5,
213229.0,375.0,,,,,107.0,,,,31.0,
602953.0,375.0,,,,,107.0,,,,27.3,
825830.0,375.0,,,,,107.0,,,,18.2,
166661.0,375.0,,,,,314.0,,,,20.8,
412426.0,375.0,,,,,5.0,,,,13.5,
602699.0,375.0,,,,,5.0,,,,12.9,
743723.0,386.0,,,,,104.0,,,,30.3,
175396.0,375.0,,,,,304.0,,,,28.9,
602766.0,375.0,,,,,304.0,,,,18.4,
175322.0,375.0,,,,,404.0,,,,22.8,
175308.0,375.0,,,,,211.0,,,,28.6,
212559.0,375.0,,,,,211.0,,,,22.2,
549769.0,375.0,,,,,104.0,,,,14.1,
549771.0,375.0,,,,,104.0,,,,25.9,
175392.0,375.0,,,,,211.0,,,,26.7,
549823.0,375.0,,,,,304.0,,,,20.0,
549790.0,375.0,,,,,204.0,,,,13.4,
667119.0,375.0,,,,,204.0,,,,10.4,
175427.0,375.0,,,,,204.0,,,,25.3,
165894.0,375.0,,,,,314.0,,,,29.7,
165875.0,375.0,,,,,207.0,,,,29.1,
166642.0,375.0,,,,,207.0,,,,23.3,
167763.0,375.0,,,,,207.0,,,,21.5,
550046.0,375.0,,,,,207.0,,,,20.3,
741180.0,375.0,,,,,207.0,,,,16.9,
167777.0,375.0,,,,,309.0,,,,22.1,
213408.0,375.0,,,,,109.0,,,,19.3,
336787.0,375.0,,,,,211.0,,,,19.6,
667651.0,375.0,,,,,211.0,,,,16.8,
643617.0,375.0,,,,,211.0,,,,20.2,
167543.0,375.0,,,,,311.0,,,,23.0,
213434.0,375.0,,,,,311.0,,,,14.2,
643581.0,375.0,,,,,111.0,,,,24.5,
167659.0,375.0,,,,,309.0,,,,25.2,
336782.0,375.0,,,,,209.0,,,,15.8,
336878.0,375.0,,,,,411.0,,,,13.0,
667640.0,375.0,,,,,209.0,,,,23.3,
643610.0,375.0,,,,,209.0,,,,13.4,
643574.0,375.0,,,,,109.0,,,,16.3,
643580.0,375.0,,,,,111.0,,,,16.7,
336788.0,375.0,,,,,211.0,,,,15.7,
643700.0,375.0,,,,,409.0,,,,12.6,
667580.0,375.0,,,,,111.0,,,,26.7,
550017.0,375.0,,,,,109.0,,,,28.2,
550015.0,375.0,,,,,109.0,,,,18.8,
550057.0,375.0,,,,,211.0,,,,14.4,
603084.0,375.0,,,,,409.0,,,,12.7,
336745.0,375.0,,,,,109.0,,,,23.0,
643575.0,375.0,,,,,109.0,,,,24.2,
667579.0,375.0,,,,,111.0,,,,18.8,
167541.0,375.0,,,,,309.0,,,,27.0,
213432.0,375.0,,,,,309.0,,,,16.5,
336823.0,375.0,,,,,311.0,,,,19.1,
643653.0,375.0,,,,,311.0,,,,20.8,
167600.0,375.0,,,,,309.0,,,,25.3,
550103.0,375.0,,,,,314.0,,,,18.3,
550157.0,375.0,,,,,414.0,,,,12.6,
166720.0,375.0,,,,,314.0,,,,18.3,
166701.0,375.0,,,,,207.0,,,,21.5,
166760.0,375.0,,,,,207.0,,,,20.0,
628447.0,648.0,,,,,204.0,,,,118.4,
628454.0,648.0,,,,,211.0,,,,107.9,
518887.0,648.0,,,,,5.0,,,,45.4,
333983.0,365.0,,,,,204.0,,,,9.5,
177317.0,365.0,,,,,204.0,,,,9.6,
649715.0,365.0,,,,,211.0,,,,9.0,
669807.0,365.0,,,,,204.0,,,,7.4,
649694.0,365.0,,,,,204.0,,,,8.0,
179587.0,365.0,,,,,5.0,,,,9.9,
410734.0,365.0,,,,,5.0,,,,6.8,
179517.0,365.0,,,,,5.0,,,,9.7,
216315.0,386.0,,,,,107.0,,,,28.7,
216316.0,386.0,,,,,107.0,,,,27.9,
628502.0,657.0,,,,,211.0,,,,67.3,
547765.0,365.0,,,,,414.0,,,,6.3,
169344.0,365.0,,,,,107.0,,,,13.0,
170241.0,365.0,,,,,207.0,,,,10.7,
170253.0,365.0,,,,,307.0,,,,10.3,
170278.0,365.0,,,,,414.0,,,,8.0,
168685.0,365.0,,,,,414.0,,,,9.2,
168636.0,365.0,,,,,107.0,,,,12.6,
650060.0,365.0,,,,,414.0,,,,7.0,
170170.0,365.0,,,,,107.0,,,,12.2,
828071.0,661.0,,,,,204.0,,,,3.0,
828064.0,661.0,,,,,104.0,,,,5.0,
828082.0,661.0,,,,,304.0,,,,1.0,
550085.0,375.0,,,,,308.0,,,,20.5,
176079.0,375.0,,,,,405.0,,,,16.9,
602714.0,375.0,,,,,105.0,,,,19.8,
222536.0,386.0,,,,,305.0,,,,29.2,
222470.0,386.0,,,,,205.0,,,,32.3,
222537.0,386.0,,,,,305.0,,,,26.3,
743704.0,386.0,,,,,305.0,,,,27.8,
222417.0,386.0,,,,,103.0,,,,30.8,
175397.0,375.0,,,,,305.0,,,,30.5,
549850.0,375.0,,,,,403.0,,,,14.0,
602730.0,375.0,,,,,203.0,,,,14.0,
212551.0,375.0,,,,,203.0,,,,21.8,
175395.0,375.0,,,,,303.0,,,,27.8,
602763.0,375.0,,,,,303.0,,,,16.4,
336551.0,375.0,,,,,303.0,,,,18.6,
643352.0,375.0,,,,,205.0,,,,16.2,
643379.0,375.0,,,,,303.0,,,,16.7,
667082.0,375.0,,,,,105.0,,,,24.8,
336774.0,375.0,,,,,206.0,,,,25.2,
741177.0,375.0,,,,,206.0,,,,17.4,
741217.0,375.0,,,,,308.0,,,,23.3,
412709.0,375.0,,,,,206.0,,,,23.6,
412710.0,375.0,,,,,206.0,,,,16.3,
741139.0,375.0,,,,,106.0,,,,25.9,
628448.0,648.0,,,,,205.0,,,,34.4,
628439.0,648.0,,,,,103.0,,,,153.6,
131420.0,648.0,,,,,203.0,,,,178.4,
131413.0,648.0,,,,,103.0,,,,122.8,
827453.0,648.0,,,,,305.0,,,,16.0,
130809.0,648.0,,,,,305.0,,,,39.0,
669777.0,365.0,,,,,303.0,,,,7.8,
178450.0,365.0,,,,,203.0,,,,9.9,
827428.0,657.0,,,,,5.0,,,,19.0,
166878.0,375.0,,,,,207.0,,,,17.7,
166819.0,375.0,,,,,207.0,,,,18.6,
412714.0,375.0,,,,,207.0,,,,19.2,
602987.0,375.0,,,,,207.0,,,,18.4,
741179.0,375.0,,,,,207.0,,,,13.0,
603044.0,375.0,,,,,314.0,,,,17.3,
216317.0,386.0,,,,,107.0,,,,30.2,
216318.0,386.0,,,,,107.0,,,,26.9,
167539.0,375.0,,,,,307.0,,,,25.5,
167657.0,375.0,,,,,307.0,,,,24.0,
650932.0,386.0,,,,,204.0,,,,32.6,
338182.0,386.0,,,,,204.0,,,,32.6,
338171.0,386.0,,,,,5.0,,,,32.6,
667051.0,375.0,,,,,5.0,,,,11.6,
667075.0,375.0,,,,,104.0,,,,16.2,
336488.0,375.0,,,,,5.0,,,,8.9,
336521.0,375.0,,,,,204.0,,,,13.9,
412424.0,375.0,,,,,5.0,,,,18.1,
167645.0,375.0,,,,,207.0,,,,24.2,
167527.0,375.0,,,,,207.0,,,,26.7,
213406.0,375.0,,,,,107.0,,,,20.9,
667555.0,375.0,,,,,107.0,,,,19.6,
166023.0,375.0,,,,,407.0,,,,22.1,
166005.0,375.0,,,,,307.0,,,,26.0,
167598.0,375.0,,,,,307.0,,,,24.0,
165846.0,375.0,,,,,407.0,,,,24.8,
550135.0,375.0,,,,,407.0,,,,13.9,
550009.0,375.0,,,,,107.0,,,,20.0,
602952.0,375.0,,,,,107.0,,,,18.4,
550011.0,375.0,,,,,107.0,,,,28.6,
165828.0,375.0,,,,,307.0,,,,27.6,
165946.0,375.0,,,,,307.0,,,,24.4,
336481.0,375.0,,,,,3.0,,,,25.2,
667039.0,375.0,,,,,3.0,,,,20.5,
212442.0,375.0,,,,,309.0,,,,22.1,
336535.0,375.0,,,,,209.0,,,,18.6,
179425.0,375.0,,,,,3.0,,,,30.6,
336482.0,375.0,,,,,3.0,,,,21.3,
336569.0,375.0,,,,,309.0,,,,20.8,
740884.0,375.0,,,,,3.0,,,,23.7,
412509.0,375.0,,,,,310.0,,,,22.8,
740908.0,375.0,,,,,106.0,,,,21.5,
175936.0,375.0,,,,,209.0,,,,16.9,
213456.0,375.0,,,,,501.0,,,,12.5,
643554.0,375.0,,,,,102.0,,,,27.4,
667525.0,375.0,,,,,102.0,,,,21.3,
336889.0,375.0,,,,,501.0,,,,16.9,
213401.0,375.0,,,,,102.0,,,,24.0,
667670.0,375.0,,,,,302.0,,,,29.0,
165840.0,375.0,,,,,401.0,,,,26.4,
165958.0,375.0,,,,,401.0,,,,25.3,
550119.0,375.0,,,,,401.0,,,,26.5,
213602.0,375.0,,,,,302.0,,,,23.4,
667591.0,375.0,,,,,201.0,,,,19.1,
643553.0,375.0,,,,,102.0,,,,22.5,
336890.0,375.0,,,,,501.0,,,,12.5,
338261.0,386.0,,,,,201.0,,,,30.8,
338273.0,386.0,,,,,301.0,,,,31.0,
651023.0,386.0,,,,,301.0,,,,27.9,
213956.0,365.0,,,,,302.0,,,,9.9,
649971.0,365.0,,,,,302.0,,,,7.9,
170177.0,365.0,,,,,202.0,,,,11.6,
669604.0,365.0,,,,,102.0,,,,8.5,
169457.0,365.0,,,,,102.0,,,,12.2,
603024.0,375.0,,,,,307.0,,,,14.5,
550081.0,375.0,,,,,307.0,,,,14.2,
643569.0,375.0,,,,,107.0,,,,25.3,
166012.0,375.0,,,,,314.0,,,,25.3,
165993.0,375.0,,,,,207.0,,,,25.8,
167586.0,375.0,,,,,207.0,,,,23.8,
643604.0,375.0,,,,,207.0,,,,13.1,
667850.0,375.0,,,,,414.0,,,,17.5,
336740.0,375.0,,,,,107.0,,,,19.8,
667556.0,375.0,,,,,107.0,,,,28.2,
643568.0,375.0,,,,,107.0,,,,18.9,
170194.0,365.0,,,,,307.0,,,,11.1,
170312.0,365.0,,,,,307.0,,,,10.9,
170288.0,365.0,,,,,107.0,,,,11.5,
179657.0,365.0,,,,,5.0,,,,9.4,
669775.0,365.0,,,,,304.0,,,,6.4,
178451.0,365.0,,,,,204.0,,,,9.8,
650061.0,365.0,,,,,414.0,,,,6.3,
213937.0,365.0,,,,,107.0,,,,9.8,
168660.0,365.0,,,,,307.0,,,,10.8,
168648.0,365.0,,,,,207.0,,,,11.7,
170229.0,365.0,,,,,107.0,,,,11.0,
168589.0,365.0,,,,,207.0,,,,10.4,
214126.0,365.0,,,,,207.0,,,,9.5,
605949.0,365.0,,,,,207.0,,,,8.8,
214138.0,365.0,,,,,307.0,,,,9.7,
547691.0,365.0,,,,,307.0,,,,8.4,
214163.0,365.0,,,,,414.0,,,,7.7,
669898.0,365.0,,,,,307.0,,,,6.5,
649913.0,365.0,,,,,107.0,,,,8.6,
151670.0,643.0,,,,,5.0,,,,20.8,
154597.0,643.0,,,,,314.0,,,,66.4,
336752.0,375.0,,,,,111.0,,,,18.6,
651051.0,386.0,,,,,411.0,,,,31.8,
338271.0,386.0,,,,,211.0,,,,30.5,
334339.0,365.0,,,,,411.0,,,,8.2,
170290.0,365.0,,,,,109.0,,,,11.2,
170172.0,365.0,,,,,109.0,,,,11.7,
213939.0,365.0,,,,,109.0,,,,9.2,
669579.0,365.0,,,,,111.0,,,,6.4,
170198.0,365.0,,,,,311.0,,,,9.8,
213965.0,365.0,,,,,311.0,,,,8.2,
649926.0,365.0,,,,,111.0,,,,7.8,
168544.0,365.0,,,,,309.0,,,,12.8,
169311.0,365.0,,,,,309.0,,,,10.8,
170432.0,365.0,,,,,309.0,,,,8.6,
547696.0,365.0,,,,,309.0,,,,7.4,
334287.0,365.0,,,,,311.0,,,,8.4,
669868.0,365.0,,,,,209.0,,,,6.2,
334207.0,365.0,,,,,109.0,,,,9.4,
649920.0,365.0,,,,,109.0,,,,7.5,
649925.0,365.0,,,,,111.0,,,,8.3,
649919.0,365.0,,,,,109.0,,,,8.1,
168664.0,365.0,,,,,311.0,,,,9.9,
214128.0,365.0,,,,,209.0,,,,9.1,
605955.0,365.0,,,,,209.0,,,,8.5,
168503.0,365.0,,,,,409.0,,,,10.0,
168621.0,365.0,,,,,409.0,,,,8.8,
214158.0,365.0,,,,,409.0,,,,8.7,
170196.0,365.0,,,,,309.0,,,,10.6,
334285.0,365.0,,,,,311.0,,,,8.0,
154578.0,643.0,,,,,207.0,,,,73.4,
816719.0,643.0,,,,,414.0,,,,16.9,
816880.0,643.0,,,,,204.0,,,,47.5,
816894.0,643.0,,,,,104.0,,,,59.7,
816802.0,643.0,,,,,107.0,,,,127.1,
816720.0,643.0,,,,,414.0,,,,15.1,
213760.0,365.0,,,,,107.0,,,,13.8,
606061.0,365.0,,,,,414.0,,,,7.0,
649912.0,365.0,,,,,107.0,,,,7.4,
823204.0,365.0,,,,,107.0,,,,6.1,
605864.0,365.0,,,,,409.0,,,,6.4,
410936.0,365.0,,,,,409.0,,,,6.9,
410937.0,365.0,,,,,409.0,,,,7.1,
605866.0,365.0,,,,,409.0,,,,7.5,
823206.0,365.0,,,,,107.0,,,,6.8,
173658.0,365.0,,,,,409.0,,,,11.0,
334153.0,365.0,,,,,409.0,,,,7.9,
669637.0,365.0,,,,,409.0,,,,5.8,
742365.0,365.0,,,,,409.0,,,,6.2,
547570.0,365.0,,,,,409.0,,,,6.8,
173165.0,365.0,,,,,205.0,,,,13.5,
174253.0,365.0,,,,,205.0,,,,9.1,
173607.0,365.0,,,,,205.0,,,,11.5,
334104.0,365.0,,,,,205.0,,,,9.6,
174117.0,365.0,,,,,205.0,,,,11.0,
211968.0,365.0,,,,,205.0,,,,9.5,
649865.0,365.0,,,,,409.0,,,,7.2,
334154.0,365.0,,,,,409.0,,,,8.8,
173760.0,365.0,,,,,409.0,,,,9.8,
410938.0,365.0,,,,,409.0,,,,6.5,
742171.0,365.0,,,,,104.0,,,,6.6,
742159.0,365.0,,,,,5.0,,,,6.5,
823262.0,365.0,,,,,304.0,,,,7.0,
333965.0,365.0,,,,,105.0,,,,10.3,
605690.0,365.0,,,,,203.0,,,,7.3,
649760.0,365.0,,,,,405.0,,,,7.9,
216454.0,386.0,,,,,306.0,,,,29.9,
216453.0,386.0,,,,,306.0,,,,31.3,
412090.0,386.0,,,,,208.0,,,,32.5,
412076.0,386.0,,,,,106.0,,,,28.2,
628496.0,657.0,,,,,205.0,,,,18.6,
131230.0,657.0,,,,,205.0,,,,47.2,
827395.0,657.0,,,,,405.0,,,,9.0,
334236.0,365.0,,,,,206.0,,,,10.4,
170252.0,365.0,,,,,306.0,,,,10.5,
334193.0,365.0,,,,,104.0,,,,11.4,
649904.0,365.0,,,,,104.0,,,,10.4,
170228.0,365.0,,,,,106.0,,,,13.1,
650042.0,365.0,,,,,408.0,,,,7.4,
334325.0,365.0,,,,,406.0,,,,9.4,
650036.0,365.0,,,,,406.0,,,,7.7,
411024.0,365.0,,,,,208.0,,,,7.9,
410981.0,365.0,,,,,106.0,,,,10.6,
411017.0,365.0,,,,,206.0,,,,8.6,
742444.0,365.0,,,,,206.0,,,,6.7,
742450.0,365.0,,,,,208.0,,,,6.3,
650043.0,365.0,,,,,408.0,,,,6.9,
131326.0,661.0,,,,,205.0,,,,6.4,
216561.0,386.0,,,,,406.0,,,,32.5,
216562.0,386.0,,,,,406.0,,,,32.2,
667802.0,375.0,,,,,406.0,,,,24.9,
166761.0,375.0,,,,,208.0,,,,16.3,
741181.0,375.0,,,,,208.0,,,,18.0,
669910.0,365.0,,,,,311.0,,,,5.9,
649962.0,365.0,,,,,211.0,,,,7.2,
334208.0,365.0,,,,,109.0,,,,10.0,
649918.0,365.0,,,,,109.0,,,,6.9,
816842.0,643.0,,,,,402.0,,,,111.6,
154592.0,643.0,,,,,309.0,,,,77.0,
816709.0,643.0,,,,,409.0,,,,55.8,
816710.0,643.0,,,,,409.0,,,,48.0,
816798.0,643.0,,,,,109.0,,,,115.6,
816746.0,643.0,,,,,311.0,,,,44.1,
213788.0,365.0,,,,,311.0,,,,11.4,
649924.0,365.0,,,,,111.0,,,,7.1,
605998.0,365.0,,,,,311.0,,,,8.1,
173625.0,365.0,,,,,410.0,,,,9.6,
547534.0,365.0,,,,,210.0,,,,6.8,
742328.0,365.0,,,,,210.0,,,,8.0,
410941.0,365.0,,,,,410.0,,,,6.0,
605867.0,365.0,,,,,410.0,,,,6.1,
742367.0,365.0,,,,,410.0,,,,7.2,
742327.0,365.0,,,,,210.0,,,,6.6,
173693.0,365.0,,,,,410.0,,,,10.6,
742366.0,365.0,,,,,410.0,,,,6.3,
823414.0,365.0,,,,,210.0,,,,5.4,
211884.0,365.0,,,,,410.0,,,,9.9,
410998.0,365.0,,,,,111.0,,,,8.2,
169547.0,365.0,,,,,309.0,,,,10.2,
169488.0,365.0,,,,,309.0,,,,10.3,
823200.0,365.0,,,,,109.0,,,,7.1,
173115.0,365.0,,,,,410.0,,,,10.2,
823375.0,365.0,,,,,410.0,,,,5.0,
410901.0,365.0,,,,,210.0,,,,7.7,
212671.0,365.0,,,,,104.0,,,,12.1,
823294.0,365.0,,,,,204.0,,,,5.7,
605662.0,365.0,,,,,5.0,,,,7.8,
742160.0,365.0,,,,,5.0,,,,7.9,
823329.0,365.0,,,,,5.0,,,,6.1,
212951.0,365.0,,,,,404.0,,,,8.3,
547419.0,365.0,,,,,211.0,,,,9.9,
669785.0,365.0,,,,,211.0,,,,7.6,
643567.0,375.0,,,,,107.0,,,,20.8,
826067.0,375.0,,,,,307.0,,,,17.4,
213260.0,375.0,,,,,314.0,,,,27.8,
826337.0,375.0,,,,,314.0,,,,14.7,
172196.0,375.0,,,,,409.0,,,,14.3,
172162.0,375.0,,,,,409.0,,,,15.3,
412629.0,375.0,,,,,409.0,,,,12.1,
177286.0,365.0,,,,,304.0,,,,10.8,
547431.0,365.0,,,,,304.0,,,,10.1,
605727.0,365.0,,,,,304.0,,,,9.5,
742173.0,365.0,,,,,104.0,,,,6.6,
547398.0,365.0,,,,,204.0,,,,9.1,
669806.0,365.0,,,,,204.0,,,,6.9,
212923.0,365.0,,,,,104.0,,,,9.0,
168508.0,365.0,,,,,414.0,,,,7.9,
168626.0,365.0,,,,,414.0,,,,6.7,
168577.0,365.0,,,,,107.0,,,,10.8,
214114.0,365.0,,,,,107.0,,,,10.4,
168459.0,365.0,,,,,107.0,,,,11.2,
606060.0,365.0,,,,,414.0,,,,7.8,
547617.0,365.0,,,,,107.0,,,,10.1,
547619.0,365.0,,,,,107.0,,,,8.6,
171584.0,375.0,,,,,409.0,,,,25.9,
643519.0,375.0,,,,,409.0,,,,14.5,
825832.0,375.0,,,,,107.0,,,,22.1,
628440.0,648.0,,,,,104.0,,,,105.2,
169516.0,365.0,,,,,102.0,,,,12.1,
605897.0,365.0,,,,,102.0,,,,8.9,
169280.0,365.0,,,,,102.0,,,,13.0,
334353.0,365.0,,,,,501.0,,,,8.7,
742395.0,365.0,,,,,101.0,,,,7.7,
742563.0,365.0,,,,,501.0,,,,6.3,
177312.0,365.0,,,,,106.0,,,,12.3,
179655.0,365.0,,,,,3.0,,,,11.9,
333943.0,365.0,,,,,3.0,,,,10.2,
212820.0,365.0,,,,,309.0,,,,10.2,
649743.0,365.0,,,,,309.0,,,,10.1,
212821.0,365.0,,,,,310.0,,,,10.9,
649746.0,365.0,,,,,310.0,,,,9.3,
669757.0,365.0,,,,,310.0,,,,7.4,
178457.0,365.0,,,,,210.0,,,,8.9,
334001.0,365.0,,,,,210.0,,,,8.8,
649655.0,365.0,,,,,3.0,,,,9.4,
333989.0,365.0,,,,,206.0,,,,9.2,
130442.0,640.0,,,,,3.0,,,,50.6,
742240.0,365.0,,,,,309.0,,,,7.9,
177838.0,365.0,,,,,310.0,,,,13.8,
742153.0,365.0,,,,,3.0,,,,7.5,
649899.0,365.0,,,,,102.0,,,,11.4,
334351.0,365.0,,,,,501.0,,,,8.2,
213932.0,365.0,,,,,102.0,,,,10.8,
170165.0,365.0,,,,,102.0,,,,12.8,
170283.0,365.0,,,,,102.0,,,,12.1,
669585.0,365.0,,,,,201.0,,,,6.3,
168643.0,365.0,,,,,202.0,,,,11.9,
170236.0,365.0,,,,,202.0,,,,10.7,
649898.0,365.0,,,,,102.0,,,,11.1,
669603.0,365.0,,,,,102.0,,,,11.5,
334006.0,365.0,,,,,301.0,,,,9.4,
649779.0,365.0,,,,,501.0,,,,6.9,
669724.0,365.0,,,,,501.0,,,,5.9,
649665.0,365.0,,,,,101.0,,,,7.2,
170394.0,365.0,,,,,412.0,,,,8.5,
168415.0,365.0,,,,,210.0,,,,13.0,
643434.0,375.0,,,,,501.0,,,,20.1,
826378.0,375.0,,,,,410.0,,,,9.2,
167697.0,375.0,,,,,112.0,,,,22.6,
167693.0,375.0,,,,,108.0,,,,29.6,
167695.0,375.0,,,,,110.0,,,,25.9,
825822.0,375.0,,,,,110.0,,,,13.1,
825816.0,375.0,,,,,112.0,,,,13.6,
167707.0,375.0,,,,,210.0,,,,19.0,
212801.0,365.0,,,,,201.0,,,,10.4,
178459.0,365.0,,,,,301.0,,,,10.7,
168447.0,365.0,,,,,412.0,,,,12.6,
606055.0,365.0,,,,,412.0,,,,7.7,
168445.0,365.0,,,,,410.0,,,,12.6,
606049.0,365.0,,,,,410.0,,,,7.5,
823556.0,365.0,,,,,410.0,,,,5.4,
742552.0,365.0,,,,,412.0,,,,6.6,
169391.0,365.0,,,,,412.0,,,,11.4,
169450.0,365.0,,,,,412.0,,,,11.2,
742414.0,365.0,,,,,108.0,,,,7.1,
169389.0,365.0,,,,,410.0,,,,11.2,
169448.0,365.0,,,,,410.0,,,,10.9,
742426.0,365.0,,,,,112.0,,,,6.8,
169420.0,365.0,,,,,212.0,,,,11.3,
169361.0,365.0,,,,,212.0,,,,11.8,
168417.0,365.0,,,,,212.0,,,,13.7,
602948.0,375.0,,,,,106.0,,,,26.7,
412711.0,375.0,,,,,206.0,,,,19.9,
216455.0,386.0,,,,,306.0,,,,31.0,
743618.0,386.0,,,,,308.0,,,,29.9,
216311.0,386.0,,,,,106.0,,,,25.5,
216312.0,386.0,,,,,106.0,,,,23.1,
741183.0,375.0,,,,,208.0,,,,14.7,
167776.0,375.0,,,,,308.0,,,,22.8,
175428.0,375.0,,,,,205.0,,,,25.8,
336524.0,375.0,,,,,205.0,,,,15.0,
338194.0,386.0,,,,,305.0,,,,28.1,
212418.0,375.0,,,,,103.0,,,,15.8,
212427.0,375.0,,,,,205.0,,,,15.2,
336586.0,375.0,,,,,405.0,,,,19.3,
643353.0,375.0,,,,,205.0,,,,23.3,
643380.0,375.0,,,,,303.0,,,,24.4,
176511.0,375.0,,,,,103.0,,,,24.8,
667124.0,375.0,,,,,205.0,,,,26.4,
175974.0,375.0,,,,,205.0,,,,19.2,
412524.0,375.0,,,,,405.0,,,,13.6,
412523.0,375.0,,,,,405.0,,,,23.4,
336772.0,375.0,,,,,206.0,,,,21.4,
667621.0,375.0,,,,,206.0,,,,18.2,
336736.0,375.0,,,,,106.0,,,,29.3,
643566.0,375.0,,,,,106.0,,,,28.3,
213431.0,375.0,,,,,308.0,,,,17.1,
667705.0,375.0,,,,,308.0,,,,17.3,
336773.0,375.0,,,,,206.0,,,,17.4,
643601.0,375.0,,,,,206.0,,,,13.9,
667622.0,375.0,,,,,206.0,,,,24.3,
651016.0,386.0,,,,,206.0,,,,29.5,
651004.0,386.0,,,,,106.0,,,,24.6,
334352.0,365.0,,,,,501.0,,,,8.9,
168631.0,365.0,,,,,102.0,,,,12.7,
168466.0,365.0,,,,,202.0,,,,11.4,
214121.0,365.0,,,,,202.0,,,,10.0,
605934.0,365.0,,,,,202.0,,,,9.5,
669882.0,365.0,,,,,301.0,,,,8.0,
334258.0,365.0,,,,,302.0,,,,9.8,
170338.0,365.0,,,,,501.0,,,,9.6,
